CERN - 2018-02-22 11:04:06	subject Field	concept definition	concept source	Concept create by user	Concept create date	Concept modified by user	Concept modified date	Lang	Term Status	Term Form	Term definition	Term create by user	Term create date	Term modified by user	Term modified date
_595	Bodies/organisations			Fanny Mourguet	2012-01-26	Fanny Mourguet	2012-01-26	FR	p	xxxxxxxx		Fanny Mourguet	2012-01-26	Fanny Mourguet	2012-01-26
_596	Accelerator technology			Odile Martin	2012-01-13	Odile Martin	2012-01-13	EN-GB	p	sustained production run		Odile Martin	2012-01-13	Odile Martin	2012-01-13
_596	Accelerator technology			Odile Martin	2012-01-13	Odile Martin	2012-01-13	FR	p	exploitation en flux tendu		Odile Martin	2012-01-13	Odile Martin	2012-01-13
_597	Physics			Natalie Garde	2011-01-01	Odile Martin	2013-01-09	EN-GB	p	electroweak symmetry-breaking mechanism		Natalie Garde	2011-01-01	Natalie Garde	2011-01-01
_597	Physics			Natalie Garde	2011-01-01	Odile Martin	2013-01-09	EN-GB	p	Brout-Englert-Higgs mechanism					
_597	Physics			Natalie Garde	2011-01-01	Odile Martin	2013-01-09	EN-GB	p	BEH mechanism					
_597	Physics			Natalie Garde	2011-01-01	Odile Martin	2013-01-09	FR	p	mécanisme de brisure de symétrie électrofaible		Natalie Garde	2011-01-01	Natalie Garde	2011-01-01
_597	Physics			Natalie Garde	2011-01-01	Odile Martin	2013-01-09	FR	p	mécanisme BEH					
_597	Physics			Natalie Garde	2011-01-01	Odile Martin	2013-01-09	FR	p	mécanisme de Brout-Englert-Higgs		Natalie Garde	2011-01-01	Natalie Garde	2011-01-01
_598	Bodies/organisations			Natalie Garde	2011-01-01	Odile Martin	2013-01-09	EN-GB	p	CERN openlab	Collaboration between CERN and industrial partners to develop new knowledge in information and communication technologies. CERN openlab website, https://proj-openlab-datagrid-public.web.cern.ch/proj-openlab-datagrid-public/	Natalie Garde	2011-01-01	Natalie Garde	2011-01-01
_598	Bodies/organisations			Natalie Garde	2011-01-01	Odile Martin	2013-01-09	FR	p	CERN openlab		Natalie Garde	2011-01-01	Natalie Garde	2011-01-01
_599	Physics			Natalie Garde	2012-01-02	Odile Martin	2013-01-09	EN-GB	p	c quark					
_599	Physics			Natalie Garde	2012-01-02	Odile Martin	2013-01-09	EN-GB	p	charm quark		Natalie Garde	2012-01-09	Natalie Garde	2012-01-09
_599	Physics			Natalie Garde	2012-01-02	Odile Martin	2013-01-09	FR	p	quark c					
_599	Physics			Natalie Garde	2012-01-02	Odile Martin	2013-01-09	FR	p	quark charmé					
_599	Physics			Natalie Garde	2012-01-02	Odile Martin	2013-01-09	FR	p	charme					
_600	Accelerator technology			Natalie Garde	2012-01-02	Odile Martin	2013-01-04	EN-GB	p	improvement		Natalie Garde	2012-01-02	Natalie Garde	2012-01-02
_600	Accelerator technology			Natalie Garde	2012-01-02	Odile Martin	2013-01-04	FR	p	optimisation	Amélioration ponctuelle apportée à un détecteur ou à la machine et ne visant pas à atteindre un objectif plus ambitieux.	Natalie Garde	2012-01-02	Natalie Garde	2012-01-02
_600	Accelerator technology			Natalie Garde	2012-01-02	Odile Martin	2013-01-04	FR	p	perfectionnement		Natalie Garde	2012-01-02	Natalie Garde	2012-01-02
_600	Accelerator technology			Natalie Garde	2012-01-02	Odile Martin	2013-01-04	FR	p	amélioration		Natalie Garde	2012-01-02	Natalie Garde	2012-01-02
_601	Accelerator technology			Natalie Garde	2012-01-09	Natalie Garde	2012-01-09	EN-GB	p	rescoping		Natalie Garde	2012-01-09	Natalie Garde	2012-01-09
_601	Accelerator technology			Natalie Garde	2012-01-09	Natalie Garde	2012-01-09	FR	p	mise à niveau		Natalie Garde	2012-01-09	Natalie Garde	2012-01-09
_601	Accelerator technology			Natalie Garde	2012-01-09	Natalie Garde	2012-01-09	FR	p	amélioration		Natalie Garde	2012-01-09	Natalie Garde	2012-01-09
_602	Accelerator technology			Natalie Garde	2012-01-09	Odile Martin	2013-01-04	EN-GB	p	upgrade	Major change in the machine or the detector, especially bringing it beyond design capacity. Expert CERN PH-DH	Natalie Garde	2012-01-09	Natalie Garde	2012-01-09
_602	Accelerator technology			Natalie Garde	2012-01-09	Odile Martin	2013-01-04	FR	p	amélioration		Natalie Garde	2012-01-09	Natalie Garde	2012-01-09
_602	Accelerator technology			Natalie Garde	2012-01-09	Odile Martin	2013-01-04	FR	p	relèvement		Natalie Garde	2012-01-09	Natalie Garde	2012-01-09
_603	Science (excl. physics)			Johanna Perriere	2012-01-11	Odile Martin	2013-01-14	EN-GB	p	fracture mechanics		Johanna Perriere	2012-01-11	Johanna Perriere	2012-01-11
_603	Science (excl. physics)			Johanna Perriere	2012-01-11	Odile Martin	2013-01-14	FR	p	mécanique de la rupture	Discipline ayant pour objectif de caractériser le comportement à la fissuration des structures à l'aide de paramètres quantifiables au sens de l'ingénieur, notamment le champ de contraintes, la taille de la fissure et la résistance à la fissuration du matériau. Site Mécanique de la rupture (Mécanique de la rupture et endommagement par fatigue), Ecole des Mines de Douai, UNIT, 6 octobre 2010 (http://www.unit.eu/ori-oai-search/notice/view/unit-ori-wf-1-5269/lom?height=650&width=900)	Johanna Perriere	2012-01-11	Johanna Perriere	2012-01-11
_604	Science (excl. physics)			Johanna Perriere	2012-01-11	Johanna Perriere	2012-01-31	EN-GB	p	Scanning Electron Microscopy					
_604	Science (excl. physics)			Johanna Perriere	2012-01-11	Johanna Perriere	2012-01-31	EN-GB	p	SEM					
_604	Science (excl. physics)			Johanna Perriere	2012-01-11	Johanna Perriere	2012-01-31	FR	p	Microscopie électronique à balayage	Technique puissante d'observation de la topographie des surfaces, fondée principalement sur la détection des électrons secondaires émergents de la surface sous l'impact d'un très fin pinceau d'électrons primaires qui balaye la surface observée et permet d'obtenir des images avec un pouvoir séparateur souvent inférieur à 5 nm et une grande profondeur de champ. Site Techniques de l'Ingénieur, Henri PAQUETON, Jacky RUSTE, 10 mars 2006 (http://www.techniques-ingenieur.fr/base-documentaire/mesures-analyses-th1/techniques-d-analyse-par-imagerie-42387210/microscopie-electronique-a-balayage-p865/)	Johanna Perriere	2012-01-11	Johanna Perriere	2012-01-11
_604	Science (excl. physics)			Johanna Perriere	2012-01-11	Johanna Perriere	2012-01-31	FR	p	MEB		Johanna Perriere	2012-01-11	Johanna Perriere	2012-01-11
_605	Science (excl. physics)			Johanna Perriere	2012-01-11	Johanna Perriere	2012-01-31	EN-GB	p	Energy Dispersive X-ray analysis	Chemical microanalysis technique used in conjunction with scanning electron microscopy (SEM). Website Materials Evaluation and Engineering, Inc. (http://mee-inc.com/eds.html)	Johanna Perriere	2012-01-11	Johanna Perriere	2012-01-11
_605	Science (excl. physics)			Johanna Perriere	2012-01-11	Johanna Perriere	2012-01-31	EN-GB	p	EDS		Johanna Perriere	2012-01-11	Johanna Perriere	2012-01-11
_605	Science (excl. physics)			Johanna Perriere	2012-01-11	Johanna Perriere	2012-01-31	EN-GB	p	Energy Dispersive X-Ray Spectroscopy		Johanna Perriere	2012-01-31	Johanna Perriere	2012-01-31
_605	Science (excl. physics)			Johanna Perriere	2012-01-11	Johanna Perriere	2012-01-31	FR	p	Analyse par rayons X à dispersion d'énergie	Technique utilisant les rayons X caractéristiques générés dans un échantillon irradié par un faisceau d'électrons pour l'identification des éléments chimiques. Site Techniques de l'Ingénieur, Bernard JOUFFREY, Miroslav KARLÍK, 10 septembre 2008 (http://www.techniques-ingenieur.fr/base-documentaire/materiaux-th11/essais-metallographiques-des-metaux-et-alliages-42343210/etude-des-metaux-par-microscopie-electronique-en-transmission-met-m4136/spectroscopie-x-a-dispersion-d-energie-m4136niv10003.html)	Johanna Perriere	2012-01-11	Johanna Perriere	2012-01-11
_605	Science (excl. physics)			Johanna Perriere	2012-01-11	Johanna Perriere	2012-01-31	FR	p	EDS		Johanna Perriere	2012-01-11	Johanna Perriere	2012-01-11
_606	Science (excl. physics)			Johanna Perriere	2012-01-11	Odile Martin	2013-01-14	EN-GB	p	Electron Backscatter Diffraction		Johanna Perriere	2012-01-11	Johanna Perriere	2012-01-11
_606	Science (excl. physics)			Johanna Perriere	2012-01-11	Odile Martin	2013-01-14	EN-GB	p	EBSD		Johanna Perriere	2012-01-11	Johanna Perriere	2012-01-11
_606	Science (excl. physics)			Johanna Perriere	2012-01-11	Odile Martin	2013-01-14	FR	p	Imagerie en diffraction d'électrons rétrodiffusés	Technique qui permet l’analyse de la microstructure des échantillons au sein d’un microscope électronique. Elle met en évidence les différences d’orientations cristallographiques des grains dans un échantillon polycristallin et permet également de discriminer et d’identifier les phases présentes (alliage, allotrope…). Site web Institut NEEL (http://neel.cnrs.fr/spip.php?article2346&lang=en)	Johanna Perriere	2012-01-11	Johanna Perriere	2012-01-11
_606	Science (excl. physics)			Johanna Perriere	2012-01-11	Odile Martin	2013-01-14	FR	p	EBSD		Johanna Perriere	2012-01-11	Johanna Perriere	2012-01-11
_607	Physics			Johanna Perriere	2012-01-25	Johanna Perriere	2012-01-26	EN-GB	p	branching ratio	When a particle decays, it often can decay in several ways. The likelihood of it decaying to a particular mode is known as its branching ratio for that decay mode. Particle physics news and resources (http://www.interactions.org/cms/?pid=1002289)				
_607	Physics			Johanna Perriere	2012-01-25	Johanna Perriere	2012-01-26	EN-GB	p	branching fraction		Johanna Perriere	2012-01-26	Johanna Perriere	2012-01-26
_607	Physics			Johanna Perriere	2012-01-25	Johanna Perriere	2012-01-26	FR	p	rapport d'embranchement	Chaque type de désintégration a une probabilité bien précise de se produire, appelée rapport d'embranchement, et prédictible par le Modèle Standard. Identification de la désintégration du Z - INDICO IN2P3 (Présentation powerpoint) (https://indico.in2p3.fr/getFile.py/access?contribId=4&resId=4&materialId=slides&confId=2811)				
_608	Accelerator technology			Christophe Riondet	2012-01-02	Christophe Riondet	2012-01-02	EN-GB	p	beam squeezing					
_609	Bodies/organisations			Odile Martin	2012-01-12	Odile Martin	2013-01-09	EN-GB	p	LHC Jamboree		Odile Martin	2012-01-12	Odile Martin	2012-01-12
_609	Bodies/organisations			Odile Martin	2012-01-12	Odile Martin	2013-01-09	FR	p	célébration du LHC		Odile Martin	2012-01-12	Odile Martin	2012-01-12
_610	Accelerator technology			Odile Martin	2012-01-10	Odile Martin	2013-01-14	EN-GB	p	quench heater		Odile Martin	2012-01-10	Odile Martin	2012-01-10
_610	Accelerator technology			Odile Martin	2012-01-10	Odile Martin	2013-01-14	FR	p	chaufferette		Odile Martin	2012-01-10	Odile Martin	2012-01-10
_611	Bodies/organisations			Odile Martin	2013-01-16	Odile Martin	2013-01-16	EN-GB	p	Working Group on the Procedure for future Elections of the President of Council and the Chairs of the CERN Committees		Odile Martin	2013-01-16	Odile Martin	2013-01-16
_611	Bodies/organisations			Odile Martin	2013-01-16	Odile Martin	2013-01-16	FR	p	Groupe de travail sur la procédure d'élection à la présidence du Conseil et à la présidence des comités du CERN		Odile Martin	2013-01-16	Odile Martin	2013-01-16
_612	Accelerator technology			Odile Martin	2013-01-18	Odile Martin	2013-01-21	EN-GB	p	splice		Odile Martin	2013-01-18	Odile Martin	2013-01-18
_612	Accelerator technology			Odile Martin	2013-01-18	Odile Martin	2013-01-21	FR	p	jonction électrique		Odile Martin	2013-01-18	Odile Martin	2013-01-18
_612	Accelerator technology			Odile Martin	2013-01-18	Odile Martin	2013-01-21	FR	p	épissure		Odile Martin	2013-01-18	Odile Martin	2013-01-18
_613	Bodies/organisations			Odile Martin	2013-01-21	Odile Martin	2013-01-21	EN-GB	p	Working Group on Procedures for Payment of Member States' Contributions		Odile Martin	2013-01-21	Odile Martin	2013-01-21
_613	Bodies/organisations			Odile Martin	2013-01-21	Odile Martin	2013-01-21	FR	p	Groupe de travail sur les procédures de paiement des contributions des États membres		Odile Martin	2013-01-21	Odile Martin	2013-01-21
_614	Rules/circulars			Jo Dedhar	2013-01-16	Jo Dedhar	2013-01-16	EN-GB	p	job shadowing	The job shadowing work experience is a temporary, unpaid exposure to the workplace. UNESCO, Girls into Science: a training module, 2007, p.91.	Jo Dedhar	2013-01-16	Jo Dedhar	2013-01-16
_614	Rules/circulars			Jo Dedhar	2013-01-16	Jo Dedhar	2013-01-16	FR	p	stage d'observation	Stage d'une durée inférieure à un mois. CERN Admin e-guide: Stagiaires, fév. 2013.	Jo Dedhar	2013-01-16	Jo Dedhar	2013-01-16
_615	Bodies/organisations			Odile Martin	2013-01-15	Odile Martin	2013-01-08	EN-GB	p	Safety Control Room dispatch centre		Odile Martin	2013-01-15	Odile Martin	2013-01-21
_615	Bodies/organisations			Odile Martin	2013-01-15	Odile Martin	2013-01-08	FR	p	Salle de contrôle et de régulation		Odile Martin	2013-01-15	Odile Martin	2013-01-15
_615	Bodies/organisations			Odile Martin	2013-01-15	Odile Martin	2013-01-08	FR	p	SCR		Odile Martin	2013-01-15	Odile Martin	2013-01-15
_616	Rules/circulars			Odile Martin	2013-01-17	Odile Martin	2013-01-05	EN-GB	p	vacancy notice		Odile Martin	2013-01-17	Odile Martin	2013-01-17
_616	Rules/circulars			Odile Martin	2013-01-17	Odile Martin	2013-01-05	FR	p	avis de vacance de poste		Odile Martin	2013-01-17	Odile Martin	2013-01-17
_616	Rules/circulars			Odile Martin	2013-01-17	Odile Martin	2013-01-05	FR	p	avis d'ouverture de poste		Odile Martin	2013-01-17	Odile Martin	2013-01-17
_617	Computing			Odile Martin	2013-01-17	Odile Martin	2013-01-05	EN-GB	p	impression		Odile Martin	2013-01-17	Odile Martin	2013-01-17
_617	Computing			Odile Martin	2013-01-17	Odile Martin	2013-01-05	FR	p	impression	Nombre de fois qu'un tweet apparaît sur le flux d'actualités d'un internaute. Clément Pellerin, Comment le Community Manager peut-il tirer parti des statistiques Twitter, 2013	Odile Martin	2013-01-17	Odile Martin	2013-01-17
_618	Computing			Christophe Riondet	2013-01-26	Christophe Riondet	2013-01-08	EN-GB	p	mobile application	Software application designed to run on smartphones, tablet computers and other mobile devices. They are usually available through application distribution platforms, which are typically operated by the owner of the mobile operating system, such as the Apple App Store, Google Play, Windows Phone Store, and BlackBerry App World. Wikipedia	Christophe Riondet	2013-01-27	Christophe Riondet	2013-01-27
_618	Computing			Christophe Riondet	2013-01-26	Christophe Riondet	2013-01-08	EN-GB	p	mobile app		Christophe Riondet	2013-01-27	Christophe Riondet	2013-01-27
_618	Computing			Christophe Riondet	2013-01-26	Christophe Riondet	2013-01-08	FR	p	application nomade					
_618	Computing			Christophe Riondet	2013-01-26	Christophe Riondet	2013-01-08	FR	p	application pour appareils nomades					
_619	Accelerator technology			Odile Martin	2013-01-04	Odile Martin	2013-01-04	EN-GB	p	shunt		Odile Martin	2013-01-04	Odile Martin	2013-01-04
_619	Accelerator technology			Odile Martin	2013-01-04	Odile Martin	2013-01-04	FR	p	derivateur		Odile Martin	2013-01-04	Odile Martin	2013-01-04
_619	Accelerator technology			Odile Martin	2013-01-04	Odile Martin	2013-01-04	FR	p	shunt		Odile Martin	2013-01-04	Odile Martin	2013-01-04
_620	Accelerator technology			Odile Martin	2013-01-04	Odile Martin	2013-01-05	EN-GB	p	Sleeve		Odile Martin	2013-01-04	Odile Martin	2013-01-04
_620	Accelerator technology			Odile Martin	2013-01-04	Odile Martin	2013-01-05	FR	p	manchette		Odile Martin	2013-01-04	Odile Martin	2013-01-04
_621	Accelerator technology			Odile Martin	2013-01-04	Odile Martin	2013-01-05	EN-GB	p	radiofrequency fingers		Odile Martin	2013-01-04	Odile Martin	2013-01-04
_621	Accelerator technology			Odile Martin	2013-01-04	Odile Martin	2013-01-05	EN-GB	p	RF fingers		Odile Martin	2013-01-04	Odile Martin	2013-01-04
_621	Accelerator technology			Odile Martin	2013-01-04	Odile Martin	2013-01-05	FR	p	doigts radiofréquence	Connecteurs métalliques souples qui permettent de maintenir le contact électrique entre les aimants du LHC et de garantir la continuité du tube de faisceau. Bulletin CERN 17-18/2013 (La balle est dans notre camp)	Odile Martin	2013-01-04	Odile Martin	2013-01-05
_621	Accelerator technology			Odile Martin	2013-01-04	Odile Martin	2013-01-05	FR	p	doigts RF		Odile Martin	2013-01-04	Odile Martin	2013-01-04
_622	Bodies/organisations			Odile Martin	2013-01-05	Odile Martin	2013-01-05	EN-GB	p	Model Council Resolution for the admission of new Member States		Odile Martin	2013-01-05	Odile Martin	2013-01-05
_622	Bodies/organisations			Odile Martin	2013-01-05	Odile Martin	2013-01-05	FR	p	Résolution type du Conseil concernant l'admission de nouveaux Etats membres		Odile Martin	2013-01-05	Odile Martin	2013-01-05
_623	Bodies/organisations			Odile Martin	2013-01-05	Odile Martin	2013-01-05	EN-GB	p	Draft Strategy Statements		Odile Martin	2013-01-05	Odile Martin	2013-01-05
_623	Bodies/organisations			Odile Martin	2013-01-05	Odile Martin	2013-01-05	FR	p	prises de position relatives au projet de mise à jour de la strategie		Odile Martin	2013-01-05	Odile Martin	2013-01-05
_624	Rules/circulars			Christophe Riondet	2013-01-05	Christophe Riondet	2013-01-05	EN-GB	p	radiation protection					
_624	Rules/circulars			Christophe Riondet	2013-01-05	Christophe Riondet	2013-01-05	FR	p	radioprotection	Protection des personnes contre les effets d'une exposition à des rayonnements ionisants et moyens d'assurer cette protection. Glossaire de sûreté de l'AIEA, 2007				
_624	Rules/circulars			Christophe Riondet	2013-01-05	Christophe Riondet	2013-01-05	FR	p	protection radiologique					
_625	Civil engineering			Odile Martin	2013-01-05	Odile Martin	2013-01-05	EN-GB	p	Large Magnet Facility		Odile Martin	2013-01-05	Odile Martin	2013-01-05
_625	Civil engineering			Odile Martin	2013-01-05	Odile Martin	2013-01-05	EN-GB	p	LMF		Odile Martin	2013-01-05	Odile Martin	2013-01-05
_625	Civil engineering			Odile Martin	2013-01-05	Odile Martin	2013-01-05	FR	p	hall d'assemblage des grands aimants	Lieu d'assemblage des masses froides des aimants supraconducteurs, aussi bien pour les aimants classiques que pour les prototypes d’aimant destinés aux programmes d’amélioration du LHC. D'après Panneaux d'information pour les journées portes ouvertes du CERN en 2013 (n° d'ordre TM 2013-0505)	Odile Martin	2013-01-05	Odile Martin	2013-01-05
_625	Civil engineering			Odile Martin	2013-01-05	Odile Martin	2013-01-05	FR	p	LMF		Odile Martin	2013-01-05	Odile Martin	2013-01-05
_626	Civil engineering			Odile Martin	2013-01-05	Odile Martin	2013-01-05	EN-GB	p	Superconducting Magnet Test Facility		Odile Martin	2013-01-05	Odile Martin	2013-01-05
_626	Civil engineering			Odile Martin	2013-01-05	Odile Martin	2013-01-05	FR	p	hall d’essai des aimants supraconducteurs	Lieu où les principaux aimants du LHC et les cavités supraconductrices sont testés à des températures de 1,9 K. D'après Panneaux d'information pour les journées portes ouvertes du CERN en 2013 (n° d'ordre TM 2013-0505)	Odile Martin	2013-01-05	Odile Martin	2013-01-05
